City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
374,maniitsoq,24,GL,1526850474,99,65.42,-52.9,29.27,5.21
375,urengoy,92,RU,1526850817,96,65.96,78.37,37.37,8.68
376,caravelas,76,BR,1526850817,97,-17.73,-39.27,79.94,14.05
377,puerto ayacucho,40,CO,1526850000,62,5.66,-67.63,89.6,3.36
378,puerto leguizamo,92,CO,1526850818,98,-0.19,-74.78,73.82,2.42
379,sergeyevka,12,KZ,1526850466,41,53.88,67.42,68.15,15.05
380,kerman,0,IR,1526846400,10,30.29,57.06,60.8,4.7
381,tarakan,64,ID,1526850819,100,3.3,117.63,78.05,4.21
382,karasburg,0,NA,1526850819,92,-28.01,18.75,46.46,3.87
383,ayan,20,TR,1526850820,91,40.67,33.6,49.79,2.08
384,kununurra,0,AU,1526850000,45,-15.77,128.74,64.4,5.82
385,saint-francois,0,FR,1526848200,71,46.42,3.91,57.2,3.36
